"episode","env.name: fourrooms - _step","env.name: fourrooms - _step__MIN","env.name: fourrooms - _step__MAX","env.name: fourrooms - steps","env.name: fourrooms - steps__MIN","env.name: fourrooms - steps__MAX"
"3705","1155097.48","830485","1611415","125.78","53","1813"
"3706","1155458.38","830643","1611627","158.2","49","2000"
"3707","1155689.06","830781","1611828","100.26","40","856"
"3708","1155931.8","831007","1612038","105.7","51","593"
"3709","1156192.78","831162","1612212","113.76","54","475"
"3710","1156408.64","831381","1612622","93.68","45","323"
"3711","1156657.16","831555","1612777","108.26","51","604"
"3712","1156934.52","831771","1612960","121.02","51","2000"
"3713","1157167.62","831925","1613150","101.38","47","763"
"3714","1157415.12","832130","1613308","107.78","44","696"
"3715","1157633.04","832254","1613461","94.64","53","564"
"3716","1157871.9","832489","1613826","103.96","45","583"
"3717","1158092.84","832624","1613980","95.94","45","527"
"3718","1158290.22","832818","1614113","85.48","48","258"
"3719","1158518.48","832997","1614320","99.28","49","684"
"3720","1158804.92","833175","1614508","125.04","49","2000"
"3721","1159043.7","833355","1614841","103.94","44","972"
"3722","1159280.54","833511","1614992","103.04","55","479"
"3723","1159490.42","833669","1615139","91.04","52","359"
"3724","1159713.28","833838","1615340","96.84","56","500"
"3725","1159913.52","834275","1615518","86.76","53","192"
"3726","1160139.66","834476","1615687","98.32","44","431"
"3727","1160361.18","834663","1616034","96.2","51","412"
"3728","1160616.58","834918","1616201","111.26","48","1428"
"3729","1160866.18","835868","1616353","108.72","55","488"
"3730","1161158.18","836109","1616549","127.62","49","1434"
"3731","1161443.58","836681","1616673","124.58","45","2000"
"3732","1161665.12","836914","1616806","96.26","52","407"
"3733","1161999.36","837123","1617012","146.3","52","2000"
"3734","1162295.02","837344","1617161","129.2","49","2000"
"3735","1162536.4","837532","1617319","105.06","50","619"
"3736","1162763.62","837750","1617463","98.76","48","397"
"3737","1162991.66","837893","1617682","99.1","49","886"
"3738","1163338.8","838066","1617838","152.08","46","2000"
"3739","1163580.42","838229","1618502","105.18","47","505"
"3740","1163862.02","838448","1618694","122.94","49","836"
"3741","1164098.96","838617","1618888","103.04","48","702"
"3742","1164416.36","838779","1619061","138.86","54","2000"
"3743","1164623.84","838931","1619278","90.02","50","214"
"3744","1164887.2","839107","1619533","114.8","52","1520"
"3745","1165186.54","839276","1620035","130.82","46","2000"
"3746","1165426.28","839504","1620206","104.32","45","412"
"3747","1165657.48","839747","1620432","100.54","50","553"
"3748","1165892.16","839934","1620610","102.1","49","815"
"3749","1166137.88","840108","1620827","107","49","427"
"3750","1166482.36","840401","1621054","150.84","53","2000"
"3751","1166780.06","840622","1621221","130.1","53","1781"
"3752","1167015.4","840807","1621377","102.38","49","414"
"3753","1167225.24","841134","1621567","91.08","55","334"
"3754","1167520.52","841652","1621711","128.96","52","1315"
"3755","1167709.74","841864","1621894","81.88","44","275"
"3756","1167923.48","842209","1622023","92.8","52","231"
"3757","1168166.42","842371","1622160","105.74","51","792"
"3758","1168477.7","842567","1622300","136.1","47","2000"
"3759","1168728.48","842793","1622688","109.22","50","986"
"3760","1168936.34","843034","1622862","90.16","51","321"
"3761","1169238.86","843248","1622995","132.26","46","2000"
"3762","1169526.9","843415","1623216","125.8","49","2000"
"3763","1169736.62","843744","1623360","90.98","52","625"
"3764","1169932.76","844001","1623559","84.96","49","385"
"3765","1170135.42","844276","1623699","87.84","53","268"
"3766","1170459.92","844475","1623877","142","50","2000"
"3767","1170636.14","844779","1624055","76.1","45","144"
"3768","1170818.48","844955","1624222","78.82","55","144"
"3769","1170999.26","845212","1624365","78.14","48","167"
"3770","1171212.5","845406","1624570","92.56","54","526"
"3771","1171417.46","845535","1624726","88.84","50","459"
"3772","1171617.56","845695","1624888","86.74","48","197"
"3773","1171813.12","846202","1625708","84.66","49","362"
"3774","1172014.96","846367","1625929","87.48","54","334"
"3775","1172201.24","846637","1626096","80.58","51","156"
"3776","1172388.14","847254","1626265","80.86","47","272"
"3777","1172581.06","847635","1626585","83.5","46","172"
"3778","1172770.98","847851","1626797","82.22","46","241"
"3779","1172954.08","848151","1627029","79.14","55","230"
"3780","1173223.54","848291","1627507","117.54","49","2000"
"3781","1173463.88","848703","1627759","104.58","47","735"
"3782","1173730.7","848956","1627910","116.36","50","1901"
"3783","1173950.72","849454","1628077","95.58","48","652"
"3784","1174129.14","849589","1628307","77.08","53","196"
"3785","1174347.02","849763","1628578","94.62","47","455"
"3786","1174544.92","849946","1628803","85.7","48","314"
"3787","1174748.66","850216","1629153","88.32","48","336"
"3788","1174956.64","850367","1629434","90.24","51","320"
"3789","1175165.06","850532","1629655","90.38","52","266"
"3790","1175380.62","850717","1629834","93.62","53","429"
"3791","1175589.52","850911","1630050","90.6","55","302"
"3792","1175826.66","851762","1630345","103.18","53","376"
"3793","1176033.68","851990","1630526","89.8","46","400"
"3794","1176214.78","852152","1630668","78.24","48","229"
"3795","1176423.34","852673","1630880","90.5","55","229"
"3796","1176629.26","852808","1631416","89.3","55","249"
"3797","1176834.84","853209","1631617","89.12","44","311"
"3798","1177045.56","853457","1631761","91.48","51","543"
"3799","1177266.66","853914","1631951","96","48","450"
"3800","1177474.42","854095","1632161","90.14","50","360"
"3801","1177753.3","854541","1632307","121.74","49","2000"
"3802","1177979.26","854708","1632463","98.18","45","588"
"3803","1178193.02","854999","1632740","92.78","51","415"
"3804","1178391.72","855226","1632970","86.08","44","524"
"3805","1178582.92","855677","1633115","82.76","51","238"
"3806","1178792.68","856854","1633349","91.02","52","521"
"3807","1179007.66","857068","1633512","93.3","45","834"
"3808","1179198.08","857449","1633665","82.42","50","238"
"3809","1179402.22","857614","1633920","88.5","46","703"
"3810","1179623.8","857950","1634092","96.28","47","389"
"3811","1179848.9","858535","1634295","97.8","53","725"
"3812","1180149.84","858693","1634500","131.52","52","1694"
"3813","1180402.34","858829","1634629","110","47","1353"
"3814","1180694.06","859079","1634820","127.42","49","1607"
"3815","1180917.7","859264","1634972","97.18","52","515"
"3816","1181205.92","859651","1635145","125.9","49","1942"
"3817","1181493.12","859897","1635618","125.4","50","909"
"3818","1181792.24","860071","1635747","130.74","50","1905"
"3819","1182012.24","860222","1636015","95.54","52","985"
"3820","1182275.62","860414","1636236","114.84","49","2000"
"3821","1182568.44","860565","1636439","127.96","51","2000"
"3822","1182845.16","860761","1636618","120.72","50","2000"
"3823","1183124.82","860919","1636742","122.06","49","2000"
"3824","1183502.24","861039","1636922","165.54","51","2000"
"3825","1183784.8","861195","1637078","123.36","46","2000"
"3826","1184066.28","861378","1637216","122.9","50","2000"
"3827","1184454.44","861540","1637408","170.3","51","2000"
"3828","1184795.44","861745","1637642","149.3","53","2000"
"3829","1185090.38","861894","1637789","128.88","42","2000"
"3830","1185467.1","862118","1637987","165.2","50","2000"
"3831","1185682.9","862269","1638116","93.7","51","343"
"3832","1185866.08","862494","1638279","79.18","48","301"
"3833","1186171.34","862666","1638412","133.46","49","2000"
"3834","1186442.78","862824","1638619","118.4","40","1810"
"3835","1186741.62","862944","1638807","130.6","45","2000"
"3836","1187058.24","863088","1638974","138.48","49","1530"
"3837","1187377.62","863212","1639260","139.74","51","2000"
"3838","1187755.56","863375","1639656","165.78","49","2000"
"3839","1188014.66","863517","1640055","112.92","44","896"
"3840","1188308.96","863695","1640308","128.56","38","2000"
"3841","1188515.32","863865","1640477","89.48","44","376"
"3842","1188792.1","864056","1640806","120.82","46","2000"
"3843","1189274.7","864232","1641020","212.26","52","2000"
"3844","1189570.56","864422","1641259","129.26","45","2000"
"3845","1189876.06","864611","1641523","133.56","47","2000"
"3846","1190170.12","864767","1641672","128.48","51","2000"
"3847","1190441.08","864918","1641884","118.2","52","2000"
"3848","1190664.12","865112","1642044","96.92","52","931"
"3849","1190892.22","865230","1642308","99.18","42","780"
"3850","1191073.36","865390","1642540","78.24","45","155"
"3851","1191334.12","865593","1642750","113.68","52","1178"
"3852","1191533.66","865778","1642899","86.46","50","388"
"3853","1191734.06","865941","1643115","86.82","48","375"
"3854","1191939.08","866101","1643323","88.92","51","795"
"3855","1192199.92","866254","1643542","113.7","48","2000"
"3856","1192392.18","866410","1643733","83.24","49","231"
"3857","1192601.56","866559","1643896","90.82","47","673"
"3858","1192776.04","866695","1644070","75.32","49","164"
"3859","1192958.76","866873","1644232","78.98","45","218"
"3860","1193167.72","867060","1644363","90.68","49","474"
"3861","1193345.76","867232","1644555","76.9","48","189"
"3862","1193542.82","867360","1644742","85.34","49","539"
"3863","1193713.7","867480","1644950","73.7","48","153"
"3864","1193899.02","867618","1645130","80.18","50","255"
"3865","1194176.24","867792","1645295","120.96","44","2000"
"3866","1194402.46","867968","1645496","98.34","46","1049"
"3867","1194582.64","868108","1645825","77.86","49","215"
"3868","1194778.5","868259","1646010","84.84","51","410"
"3869","1194953.42","868381","1646181","75.5","49","155"
"3870","1195137.14","868543","1646562","79.44","48","199"
"3871","1195353.74","868668","1646740","94.04","43","639"
"3872","1195537.5","868801","1646961","79.48","52","169"
"3873","1195714.96","868925","1647115","76.62","51","156"
"3874","1196000.92","869558","1647412","124.86","46","2000"
"3875","1196183.56","869813","1647622","79","53","278"
"3876","1196376.72","869937","1647811","83.6","48","197"
"3877","1196561.96","870108","1647972","80.08","50","198"
"3878","1196755.34","870269","1648109","83.74","48","378"
"3879","1196961.68","870512","1648249","89.5","45","689"
"3880","1197146.04","870699","1648488","79.72","49","159"
"3881","1197316.48","870851","1648660","73.54","47","101"
"3882","1197484.02","871018","1648820","72.22","43","155"
"3883","1197665.9","871212","1648992","78.6","45","254"
"3884","1197887.52","873604","1649138","96.28","51","1061"
"3885","1198088.48","874126","1649319","87.08","52","315"
"3886","1198322.8","874320","1649477","101.92","52","813"
"3887","1198509.46","874544","1649639","80.74","52","217"
"3888","1198682.86","874711","1649824","74.88","41","176"
"3889","1198874.16","875006","1649964","82.8","45","202"
"3890","1199038.18","875108","1650102","70.68","43","152"
"3891","1199229.34","875275","1650240","82.72","49","198"
"3892","1199399.6","875428","1650375","73.42","49","129"
"3893","1199571.82","875593","1650527","74.34","49","255"
"3894","1199748.4","875760","1650752","76.26","49","155"
"3895","1199942.68","875943","1650906","84.12","47","261"
"3896","1200124.48","876078","1651093","78.6","51","223"
"3897","1200299.74","876207","1651226","75.66","47","178"
"3898","1200474.38","876403","1651407","75.36","46","263"
"3899","1200675.26","876597","1651567","87.1","48","455"
"3900","1200938.68","876789","1651696","114.84","46","2000"
"3901","1201288.2","876958","1651854","153.1","49","2000"
"3902","1201490.52","877114","1651976","87.72","48","391"
"3903","1201665.7","877342","1652185","75.66","51","185"
"3904","1201855.12","877475","1652370","81.94","51","228"
"3905","1202082.86","877653","1652528","99","53","875"
"3906","1202261.14","877838","1652689","77","52","154"
"3907","1202448.78","877994","1652811","81.18","47","335"
"3908","1202653.4","878134","1653009","88.76","49","355"
"3909","1202861.18","878296","1653165","90.08","48","198"
"3910","1203047.32","878434","1653312","80.48","43","256"
"3911","1203230.9","878585","1653461","79.4","46","199"
"3912","1203420.1","878748","1653616","81.88","44","229"
"3913","1203649.94","878913","1654465","99.92","49","525"
"3914","1203833.32","879127","1654614","79.32","48","313"
"3915","1204029.48","879296","1654772","84.9","48","389"
"3916","1204237.8","879524","1655083","90.4","45","913"
"3917","1204599.7","879664","1655219","158.6","52","2000"
"3918","1204798.32","879817","1655390","86.06","47","289"
"3919","1204989.32","880032","1655656","82.66","48","191"
"3920","1205169.98","880257","1655805","78.06","47","150"
"3921","1205365.28","880395","1655997","84.58","50","254"
"3922","1205557.78","880539","1656171","83.3","49","240"
"3923","1205810.44","880691","1656304","110.12","53","1423"
"3924","1205984.64","880846","1656446","75.2","48","135"
"3925","1206167.54","881018","1656640","79.06","47","215"
"3926","1206373.76","881286","1656796","89.44","52","325"
"3927","1206553.84","881455","1656988","77.82","45","191"
"3928","1206824.52","881640","1657125","118.06","47","2000"
"3929","1206999.46","881839","1657369","75.52","47","168"
"3930","1207192.94","882042","1657558","83.78","43","453"
"3931","1207377.4","882177","1657748","79.76","47","306"
"3932","1207589.74","882338","1657901","92.14","53","726"
"3933","1207795.5","882484","1658091","89.26","46","321"
"3934","1208022.86","882672","1658294","98.8","53","1037"
"3935","1208204.82","882839","1658459","78.68","47","323"
"3936","1208388.4","883080","1658664","79.34","53","153"
"3937","1208573.2","883254","1658788","79.92","51","275"
"3938","1208751.36","883430","1659297","76.94","49","224"
"3939","1208956.44","883637","1659496","88.96","49","498"
"3940","1209202.68","883824","1659656","107.2","53","1278"
"3941","1209470.38","883980","1659875","116.74","50","2000"
"3942","1209750.26","884181","1660071","122.2","43","2000"
"3943","1209981.46","884287","1660301","100.52","45","1276"
"3944","1210166","884447","1660450","79.78","49","386"
"3945","1210351.18","884641","1660756","80.08","50","240"
"3946","1210624.36","884768","1660937","119.2","45","2000"
"3947","1210819.28","884912","1661084","84.42","51","586"
"3948","1211037.48","885151","1661230","94.74","52","1353"
"3949","1211338.22","885327","1661568","131.44","46","2000"
"3950","1211645.12","885494","1661765","134.2","49","1886"
"3951","1211831.88","885781","1661925","80.76","47","253"
"3952","1212026.28","885954","1662108","84.18","50","519"
"3953","1212204.86","886106","1662241","77.12","50","237"
"3954","1212469.58","886232","1662383","115.48","48","2000"
"3955","1212649.86","886449","1662539","77.9","48","186"
"3956","1212905.88","886656","1662749","111.54","45","1771"
"3957","1213095.6","886807","1662880","82.12","50","473"
"3958","1213269.58","886952","1663017","75.1","45","165"
"3959","1213523.44","887105","1663171","110.6","48","1622"
"3960","1213712.32","887248","1663302","81.72","46","319"
"3961","1213912.26","887442","1663458","86.62","52","476"
"3962","1214104.1","887586","1663609","83.1","42","223"
"3963","1214341.72","887805","1663954","103.34","49","965"
"3964","1214583.22","887938","1664123","105.1","51","768"
"3965","1214762.34","888087","1664312","77.44","49","252"
"3966","1215051.64","888209","1664437","126.3","48","2000"
"3967","1215235.2","888358","1664565","79.4","50","200"
"3968","1215408.82","888539","1664748","74.94","46","194"
"3969","1215623.3","888663","1664908","93.06","53","646"
"3970","1215809.48","888850","1665037","80.52","52","379"
"3971","1216004.36","889008","1665265","84.42","54","434"
"3972","1216174.3","889164","1665430","73.3","48","130"
"3973","1216357.86","889331","1665594","79.34","46","353"
"3974","1216571.9","889498","1665768","92.94","49","907"
"3975","1216762.08","889744","1665917","82.28","49","245"
"3976","1216982.92","890660","1666080","95.94","49","556"
"3977","1217165.94","891475","1666267","79.1","51","360"
"3978","1217350.4","891671","1666873","79.74","48","267"
"3979","1217661.96","891933","1667051","136.32","48","2000"
"3980","1217879.56","892086","1667193","94.46","45","482"
"3981","1218188.3","893068","1667374","134.98","54","2000"
"3982","1218420.72","893248","1667541","101.06","43","855"
"3983","1218607.22","893413","1667692","80.7","47","198"
"3984","1218812.1","894523","1667827","88.86","49","491"
"3985","1218996","894705","1667956","79.48","50","220"
"3986","1219312.56","894879","1668168","138.46","46","2000"
"3987","1219587.02","895093","1668322","119.78","49","2000"
"3988","1219903.44","895281","1668518","138.38","42","2000"
"3989","1220242.76","895407","1668683","148.62","46","2000"
"3990","1220419.9","895581","1668802","76.5","47","150"
"3991","1220636.74","895759","1669368","94.14","51","709"
"3992","1220851.4","895926","1669539","93.2","50","397"
"3993","1221052.06","896100","1669677","86.96","46","424"
"3994","1221260.7","896233","1669803","90.5","48","742"
"3995","1221441.14","896389","1669937","77.94","47","223"
"3996","1221665.92","896551","1670086","97.72","52","796"
"3997","1221861.36","896748","1670232","84.62","52","336"
"3998","1222082.72","896973","1670415","96.16","50","409"
"3999","1222255.14","897129","1670566","74.44","48","165"
"4000","1222492.08","897296","1670711","103.08","45","1101"
"4001","1222670.6","897447","1670941","77.12","46","258"
"4002","1222865.78","897587","1671099","84.5","51","609"
"4003","1223051.72","897779","1671232","80.44","52","160"
"4004","1223252.78","897998","1671388","87.14","45","709"
"4005","1223418.54","898176","1671571","71.44","48","114"
"4006","1223597.68","898345","1671738","77.38","42","209"
"4007","1223768.54","898539","1671855","73.7","50","157"
"4008","1223950.14","898747","1671991","78.52","47","258"
"4009","1224137.6","898855","1672115","81.1","46","220"
"4010","1224320.84","899081","1672244","79.2","52","281"
"4011","1224520.88","899241","1672375","86.68","46","472"
"4012","1224734.68","899390","1672557","92.8","51","712"
"4013","1224917.92","899550","1672727","79.26","48","222"
"4014","1225105.28","899749","1672905","80.98","52","264"
"4015","1225402.3","899918","1673227","129.84","49","2000"
"4016","1225575.14","900103","1673441","74.58","48","213"
"4017","1225845.6","900247","1673581","118","48","1902"
"4018","1226050.74","900435","1673735","88.92","48","606"
"4019","1226231.56","900611","1673904","78.16","47","217"
"4020","1226441.5","900762","1674107","91.04","50","437"
"4021","1226703.12","900947","1674261","114.1","42","2000"
"4022","1226971.54","901157","1674441","117.08","50","2000"
"4023","1227254.92","901310","1674599","123.72","44","2000"
"4024","1227460.4","901446","1674777","89.12","51","322"
"4025","1227645.02","901595","1674924","79.8","48","301"
"4026","1227829.34","901791","1675042","79.7","48","203"
"4027","1228008.56","901940","1675317","77.44","56","145"
"4028","1228228.22","902105","1675461","95.42","44","742"
"4029","1228530.28","902254","1675637","132.02","44","2000"
"4030","1228741.96","902418","1675827","91.86","45","785"
"4031","1228944.62","902583","1676009","87.86","51","498"
"4032","1229160.48","902723","1676224","93.72","42","512"
"4033","1229357.64","902899","1676442","85.38","49","320"
"4034","1229532.16","903048","1676614","75.32","49","190"
"4035","1229729.14","903193","1676763","85.34","44","568"
"4036","1229914.86","903393","1677006","80.32","46","263"
"4037","1230140.78","903538","1677189","98.2","48","468"
"4038","1230358.52","903757","1677343","94.54","52","715"
"4039","1230542.14","903919","1677505","79.4","47","236"
"4040","1230759.52","904070","1677762","94.42","50","653"
"4041","1230938.22","904291","1678017","77.14","50","146"
"4042","1231172.24","904438","1678182","101.78","46","741"
"4043","1231375.92","904625","1678389","88.32","49","343"
"4044","1231595.7","904783","1678725","95.48","50","702"
"4045","1231871.02","904975","1678905","120.14","44","2000"
"4046","1232042.7","905131","1679023","74.06","42","224"
"4047","1232228.16","905316","1679183","80.2","46","175"
"4048","1232403.78","905483","1679357","75.86","50","221"
"4049","1232592.68","905677","1679517","81.7","50","249"
"4050","1232780.2","905833","1679673","81.12","49","226"
"4051","1232982.92","906022","1679921","87.92","45","581"
"4052","1233182.92","906182","1680113","86.64","45","320"
"4053","1233371.9","906329","1680289","81.76","47","380"
"4054","1233570.02","906467","1680615","85.86","52","417"
"4055","1233764.2","906654","1680767","84.04","48","352"
"4056","1233947.82","906808","1680900","79.4","44","263"
"4057","1234136.82","906970","1681159","81.8","53","248"
"4058","1234364.56","907101","1681463","98.96","48","1136"
"4059","1234612.28","907264","1681657","107.86","51","909"
"4060","1234829.58","907417","1681829","94.38","48","633"
"4061","1235111.92","907580","1682081","123.28","48","1932"
"4062","1235387.28","907742","1682334","120.14","52","1300"
"4063","1235584.12","907981","1682555","85.26","43","533"
"4064","1235794.16","908180","1682780","91.14","53","551"
"4065","1236003.62","908434","1683019","90.86","48","455"
"4066","1236197.62","909031","1683328","84","48","263"
"4067","1236385.18","909203","1683515","81.12","47","347"
"4068","1236650.98","909352","1683865","115.94","46","2000"
"4069","1236949.78","909503","1684218","130.56","48","2000"
"4070","1237142.76","909665","1684433","83.56","45","301"
"4071","1237360.4","909846","1684685","94.5","50","629"
"4072","1237563.08","910071","1684881","87.88","46","471"
"4073","1237745.92","910279","1685150","79.02","48","201"
"4074","1237940.6","910441","1685456","84.3","48","489"
"4075","1238214.58","910581","1685927","119.58","51","2000"
"4076","1238427.94","910753","1686427","92.56","50","495"
"4077","1238711.82","910933","1686630","124","52","2000"
"4078","1238991.52","911076","1686781","122.06","54","2000"
"4079","1239255.02","911292","1687090","114.88","48","1160"
"4080","1239619.9","911437","1687309","159.98","49","2000"
"4081","1239917.08","911563","1687678","129.86","53","2000"
"4082","1240195.58","911721","1687881","121.52","48","2000"
"4083","1240564.82","911920","1688140","161.9","52","2000"
"4084","1240773.46","912093","1688382","90.46","47","830"
"4085","1240982.08","912276","1688634","90.5","48","551"
"4086","1241254.84","912445","1689114","119.06","49","2000"
"4087","1241508.76","912923","1689292","110.62","46","2000"
"4088","1241788.84","913353","1689637","122.26","53","2000"
"4089","1242050.82","913498","1689916","114.18","43","2000"
"4090","1242315.76","913669","1690302","115.52","49","2000"
"4091","1242530.12","913841","1690507","93.1","56","476"
"4092","1242719.78","914023","1690953","82.06","47","444"
"4093","1242904.94","914186","1691345","80.06","53","244"
"4094","1243111.26","914315","1691541","89.46","46","634"
"4095","1243305.74","914425","1692118","84.24","47","509"
"4096","1243520.96","914570","1692926","93.4","49","411"
"4097","1243766.9","914737","1694173","107.08","43","552"
"4098","1243953.3","914929","1694529","80.64","46","185"
"4099","1244152.58","915132","1695497","86.36","50","428"
"4100","1244332.8","915269","1695864","77.86","47","228"
"4101","1244639.5","915499","1696051","134.14","44","2000"
"4102","1244825.88","915664","1696419","80.56","53","198"
"4103","1245014.54","915827","1696676","81.64","47","326"
"4104","1245271.92","916000","1696807","112.16","49","2000"
"4105","1245455.98","916172","1697109","79.6","49","200"
"4106","1245640.4","916388","1697285","79.74","49","252"
"4107","1245918.82","916544","1697445","121.54","47","2000"
"4108","1246090.9","916707","1697677","74.2","46","218"
"4109","1246284.24","916952","1697871","83.76","47","291"
"4110","1246468.12","917124","1698461","79.5","51","260"
"4111","1246710.36","917262","1698862","105.42","51","1137"
"4112","1246886.5","917528","1699054","76.04","49","183"
"4113","1247089.66","917681","1699210","88.1","57","587"
"4114","1247281.84","917819","1699541","83.18","48","441"
"4115","1247556.26","918438","1699769","119.74","47","2000"
"4116","1247745.22","918821","1700316","81.8","53","241"
"4117","1247936.84","919071","1700793","82.92","54","210"
"4118","1248110.16","919290","1700933","74.8","42","196"
"4119","1248376.48","919459","1701231","116.14","42","2000"
"4120","1248563.3","919604","1701661","80.8","49","232"
"4121","1248750.82","919748","1701790","81.14","49","397"
"4122","1248922.98","919900","1701934","74.3","41","217"
"4123","1249111.34","920116","1702074","81.5","52","291"
"4124","1249286.6","920285","1702203","75.66","44","146"
"4125","1249462.02","920452","1702496","75.74","46","146"
"4126","1249654.26","920613","1703088","83.2","51","261"
"4127","1249832.42","920784","1703242","76.96","46","196"
"4128","1250028.76","920951","1703411","85.04","48","660"
"4129","1250203.72","921100","1703650","75.54","46","168"
"4130","1250386.42","921247","1703894","78.96","47","199"
"4131","1250564.18","921407","1704126","76.8","45","252"
"4132","1250744.28","921565","1704342","77.84","44","204"
"4133","1250918.34","921748","1704527","75.12","48","150"
"4134","1251086.28","921881","1704775","72.42","48","148"
"4135","1251274.04","922023","1705003","81.22","42","181"
"4136","1251457.78","922197","1705233","79.46","46","212"
"4137","1251642.12","922346","1705414","79.72","47","445"
"4138","1251822.54","922502","1705578","77.92","48","231"
"4139","1251990.44","922635","1705847","72.44","50","125"
"4140","1252200.58","924539","1706041","91.14","52","844"
"4141","1252390.4","924717","1706255","82.16","50","174"
"4142","1252575.46","924844","1706582","80","45","222"
"4143","1252770.28","925006","1706958","84.4","51","189"
"4144","1252951.32","925232","1707368","78.24","49","180"
"4145","1253153.46","925399","1707562","87.6","48","378"
"4146","1253327.64","925602","1707760","75.2","49","236"
"4147","1253538.9","925717","1707943","91.68","49","614"
"4148","1253712.46","925931","1708097","74.88","47","167"
"4149","1253900.14","926074","1708354","81.2","45","429"
"4150","1254129.64","926252","1708746","99.76","48","875"
"4151","1254344.24","926401","1709003","93.18","46","748"
"4152","1254541.56","926566","1709113","85.48","47","476"
"4153","1254817.02","926706","1709368","120.2","47","2000"
"4154","1255005.36","926859","1709839","81.48","47","266"
"4155","1255175.8","927019","1709997","73.54","49","117"
"4156","1255370.82","927157","1710294","84.44","50","502"
"4157","1255566.2","927317","1710502","84.64","46","238"
"4158","1255743.82","927563","1710685","76.72","47","194"
"4159","1255925.3","927723","1710849","78.42","48","297"
"4160","1256104.64","927956","1711028","77.46","49","238"
"4161","1256309.52","928141","1711267","88.88","45","591"
"4162","1256539.32","928314","1711638","99.92","48","406"
"4163","1256717.54","928506","1711803","76.96","48","181"
"4164","1256896.3","928642","1712051","77.22","47","153"
"4165","1257085.3","928822","1712234","81.82","45","217"
"4166","1257267.64","929018","1712408","78.78","48","138"
"4167","1257463.94","929163","1712527","85.02","50","322"
"4168","1257653.8","929323","1712685","82.16","48","365"
"4169","1257852.92","929546","1712819","86.28","50","271"
"4170","1258027.74","929707","1713053","75.48","52","181"
"4171","1258224.68","929849","1713227","85.32","50","534"
"4172","1258410.2","930002","1713394","80.24","50","242"
"4173","1258615.36","930228","1713563","88.94","47","298"
"4174","1258791.02","930370","1713694","75.82","48","219"
"4175","1258975.04","930512","1714115","79.6","50","221"
"4176","1259178.64","930659","1714291","88.28","46","636"
"4177","1259354.36","930804","1714479","75.8","50","149"
"4178","1259553.48","931004","1714749","86.34","47","378"
"4179","1259752.94","931210","1714858","86.44","46","461"
"4180","1259933.9","931338","1715029","78.16","48","272"
"4181","1260123.64","931537","1715219","82.1","48","283"
"4182","1260309.24","931780","1715460","80.32","54","150"
"4183","1260526.84","931923","1715604","94.46","50","667"
"4184","1260719.98","932060","1715823","83.62","46","275"
"4185","1260905.9","932216","1715954","80.38","51","250"
"4186","1261110.36","932367","1716096","88.68","50","639"
"4187","1261353.98","932577","1716234","106.02","52","1330"
"4188","1261542.12","932832","1716448","81.42","46","359"
"4189","1261715.04","932954","1716573","74.6","46","291"
"4190","1261903.38","933083","1716731","81.5","50","256"
"4191","1262105.96","933211","1716880","87.8","46","442"
"4192","1262362.4","933392","1717134","111.78","52","923"
"4193","1262576.96","933534","1717322","93.16","45","537"
"4194","1262835.34","933652","1717477","112.6","50","763"
"4195","1263022.2","933776","1717606","80.8","48","242"
"4196","1263218.68","933898","1717748","85.12","47","317"
"4197","1263472.3","934051","1717956","110.48","47","1026"
"4198","1263698.6","934257","1718150","98.36","45","707"
"4199","1263923.92","934367","1718432","97.92","47","403"
"4200","1264110","934564","1718569","80.5","51","233"
"4201","1264345.3","934697","1718748","102.34","47","1133"
"4202","1264543.58","934877","1719149","85.92","49","268"
"4203","1264765.08","935031","1719532","96.18","45","960"
"4204","1264952.74","935225","1720047","81.24","45","227"
"4205","1265219.84","935351","1720298","116.48","47","2000"
"4206","1265444.92","935505","1720692","97.78","40","814"
"4207","1265644.16","935681","1720870","86.36","50","342"
"4208","1265821.2","935857","1721136","76.46","43","247"
"4209","1266038.94","935999","1721929","94.56","42","384"
"4210","1266242.92","936103","1722714","88.44","44","347"
"4211","1266433.2","936268","1722967","82.32","46","221"
"4212","1266613.9","936388","1723258","78.1","46","217"
"4213","1266784.22","936525","1723620","73.46","50","159"
"4214","1266965.22","936683","1723846","78.2","49","220"
"4215","1267147","936832","1724218","78.58","51","163"
"4216","1267331.44","936990","1724947","79.76","46","322"
"4217","1267515.76","937112","1725393","79.74","51","196"
"4218","1267689.64","937288","1725574","75.04","49","163"
"4219","1267865.04","937476","1725970","75.7","48","257"
"4220","1268049.92","937654","1726205","79.96","47","273"
"4221","1268221.36","937803","1726509","73.96","50","143"
"4222","1268405.66","937977","1727040","79.72","53","234"
"4223","1268582.4","938123","1727198","76.34","48","291"
"4224","1268777.64","938254","1727489","84.54","44","329"
"4225","1268961.42","938426","1727865","79.46","49","184"
"4226","1269154.52","938575","1727996","83.6","50","385"
"4227","1269317.08","938731","1728127","70.02","48","134"
"4228","1269493.04","938891","1728393","76","49","175"
"4229","1269671.22","939017","1728677","76.94","51","302"
"4230","1269862.96","939202","1728838","83.04","45","485"
"4231","1270092.72","939367","1729034","99.86","49","1039"
"4232","1270286.62","939523","1729230","83.96","43","347"
"4233","1270512.58","939647","1729510","98.18","48","1143"
"4234","1270684.12","939830","1729852","74.02","42","168"
"4235","1270848.96","939977","1730078","71.06","50","188"
